cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
15.309987025824446,95.50244243020248,98.38861111916358,47.5789,78.0,40.0711,77.4101,53.2349,0.0,True,True,False,False
0.5203500520391631,99.97722939999632,99.41016476185702,31.4483,82.0,4.1353,29.0124,75.2349,0.0,True,False,False,False
47.2501902995264,43.33479213082151,60.25514365155364,55.5832,70.0,52.7543,59.0778,14.5384,1.0,True,True,True,True
56.693461796107314,69.14018144425665,42.56451568300326,54.3073,47.0,41.8471,27.4295,63.7486,1.0,True,False,True,True
14.765533542954998,98.22854219057147,99.42943083838688,71.0079,86.0,71.6081,6.0699,47.5072,0.0,False,True,False,False
49.39657533854832,69.32419615688242,33.459984611693784,70.1467,85.0,63.797,56.6518,41.608,1.0,True,True,True,True
4.458895587330414,41.03785879864093,35.19825172553932,35.5858,89.0,31.4358,88.8059,15.01,1.0,True,False,False,False
0.3331505181269713,98.05729855642193,98.429848783636,85.2057,47.0,38.8494,86.7224,22.8551,0.0,True,False,False,False
3.974737106028364,94.57520896544996,69.68181614899002,61.2271,66.0,92.9079,10.657,41.414,1.0,False,False,True,True
4.343347598033839,98.42903223559532,96.1063750468872,26.5669,100.0,83.1226,18.4308,88.1734,1.0,True,False,True,True
47.24943813671298,43.17196757966297,54.666173468202295,25.5557,48.0,5.025,66.393,19.4015,1.0,True,False,True,True
11.547570025838064,24.38362480583376,33.347060041667426,68.7607,94.0,35.1072,46.7054,57.0139,1.0,True,True,True,True
0.4680317448062,98.09515232212858,98.34604482311518,93.4924,39.0,16.5651,49.3659,41.1829,0.0,True,True,True,True
0.3382825308023296,98.76466466690644,98.98036315302618,33.8933,60.0,92.4483,48.2574,44.1308,0.0,False,False,False,False
15.262305677485486,97.88034649479192,98.27491993588686,67.6385,86.0,60.9346,23.8036,48.4106,0.0,True,False,True,True
27.960968346404503,32.622712416312964,32.782816137774894,84.0419,37.0,48.3194,15.8531,47.8819,1.0,True,False,True,True
18.491133616824868,35.46051480254347,35.19912312201099,65.4357,56.0,8.6406,87.8614,44.8167,1.0,True,True,False,False
15.224727038950247,83.1910433191844,98.46170299959118,73.1689,70.0,46.0867,41.6846,38.9561,0.0,True,True,False,False
33.36636418759465,25.307497828560557,35.19887295447671,62.0463,46.0,10.8123,44.6007,34.8029,1.0,True,False,False,True
15.022725193355582,83.42130562658939,98.2400075194502,83.5925,93.0,48.5624,45.6136,59.732,0.0,True,True,False,False
0.0222616088890708,0.0322269565488717,23.881657142590555,10.3298,79.0,69.7088,60.4312,98.1691,0.0,False,False,True,True
37.538944185407466,98.05061430559375,99.42811649200384,96.0808,17.0,53.5539,14.6023,75.7435,0.0,False,False,False,True
0.4380765390617618,98.0616556082566,98.97411187102112,71.3723,26.0,21.3701,54.0402,70.6991,0.0,True,True,False,True
0.2289081077181272,99.83242168518288,98.29068030389296,7.8811,90.0,60.9449,40.3172,29.6776,1.0,True,False,False,False
47.76386190244814,25.144621984638945,35.19825613673705,31.5709,24.0,12.1378,19.2008,32.6802,1.0,True,False,False,False
0.527830751401532,98.537175683394,98.69741500604708,43.2349,70.0,16.4163,46.4928,89.4698,0.0,False,True,True,False
0.0854733001121634,98.11348070494552,98.1689739937617,81.3137,41.0,16.2426,96.0676,32.3835,1.0,True,False,False,True
4.890353596324654,98.0453710875337,31.41845499357901,69.5933,55.0,46.8921,6.5136,31.9197,1.0,True,True,True,True
15.518028398221228,98.0700604656862,98.13872134110584,70.0709,19.0,68.665,31.1381,3.1529,1.0,True,False,False,False
11.556920509386114,24.610406402714982,47.91568355908248,48.9076,19.0,12.9341,82.8212,21.5517,1.0,True,False,True,True
0.3901080403838736,39.14035060648308,98.31641029888284,86.4467,43.0,98.4294,76.3577,52.802,0.0,False,False,False,False
0.4301482017114282,83.65496076857026,98.2613981565922,84.057,54.0,24.0526,67.005,45.8561,0.0,True,True,False,False
14.894694529508056,97.89128673619754,96.85610769284196,77.0502,83.0,75.3979,36.2007,93.8284,1.0,True,False,True,True
4.635720850158369,99.95878112901823,35.21782490477315,41.5923,91.0,34.2682,62.3209,4.3615,0.0,True,False,False,False
14.979118010809229,83.8657926064198,98.1788142967466,91.6582,82.0,62.5729,79.4447,32.69,0.0,True,True,False,True
34.78303914733732,59.203847722567424,26.74386454151748,95.2806,96.0,51.8587,73.1857,68.3035,1.0,True,False,True,True
16.597970040435243,46.95033743996395,97.80770305364904,82.4897,63.0,48.8224,77.1187,87.0277,1.0,True,False,True,True
14.669498077670818,99.13823229918356,98.11596577833456,16.7713,32.0,79.513,22.451,44.3956,0.0,True,False,False,False
34.102913173074164,41.038097243556194,30.128925108794206,49.2239,64.0,1.9955,56.6409,68.6518,1.0,True,False,True,True
15.046664720634668,98.06147419653831,98.1791985020905,45.5261,9.0,1.3625,4.1905,24.6189,0.0,False,False,False,False
20.76578891091736,93.16962031541566,98.3068655055365,61.7801,50.0,54.0379,83.2858,11.6924,1.0,True,False,True,True
27.79266786718308,49.11499227474419,55.91090982637293,72.9781,51.0,44.9528,59.5541,13.8406,1.0,True,False,True,True
11.694449450428342,33.83825536766747,66.8163236177692,84.5553,83.0,32.886,78.5856,26.7536,1.0,True,False,True,True
15.456766682501826,98.08574807097108,98.18309580858411,76.9641,46.0,89.8844,39.5796,24.2013,0.0,False,False,False,False
16.563930086871547,30.02966398064042,32.8669703374871,77.5512,69.0,24.1679,60.3196,42.4382,1.0,True,False,True,True
0.6160518532490147,83.62745116606466,98.31133833276164,67.8137,60.0,30.1032,75.9922,28.1804,0.0,True,False,False,True
15.252098052303174,98.56148757541516,98.97218219115682,32.5931,92.0,42.0311,10.9103,58.3086,0.0,False,False,True,True
39.37319815697708,99.94031889917864,98.22244295641045,44.4605,79.0,9.6314,95.6794,90.5034,0.0,False,False,False,False
4.956095946536344,98.77936008869187,98.33565778207584,16.2958,58.0,80.0893,34.2289,33.8796,1.0,True,False,True,True
14.743982839726652,99.3614532759366,98.40315171458325,52.6749,88.0,17.3867,18.6083,13.6968,0.0,True,False,False,False
15.273651074807846,83.58983406550666,99.40999227302218,52.2324,58.0,31.4257,13.2083,42.4059,0.0,True,True,False,False
14.717437219765996,98.08223730000442,98.15194235495495,90.8916,18.0,59.7321,79.1992,66.1823,0.0,True,False,False,False
34.65128470600957,43.16934495972367,94.68916566361396,31.6843,25.0,70.8553,77.9707,41.3213,1.0,True,False,True,True
28.011500353900285,98.04410540237365,98.1135978699616,62.9713,23.0,7.9494,92.3627,49.6069,1.0,True,False,True,True
15.094230740220622,83.79647094400374,98.48428811971058,77.5005,81.0,87.6824,65.6743,75.5475,0.0,False,True,True,False
0.4763595116828559,94.80136222548585,98.73672763029,51.2156,78.0,29.8738,84.7113,86.0627,0.0,False,True,False,True
15.419531257067742,98.09803913464444,98.32484785390596,79.5253,21.0,62.415,25.6867,57.641,0.0,False,True,False,True
38.78612247686336,98.04954943519772,98.61124566216048,88.7543,41.0,65.4972,81.5528,82.2578,0.0,False,False,False,False
0.3393486000556079,45.21537324207965,99.40842746983652,80.7308,73.0,78.5453,78.4516,63.7495,0.0,True,True,False,False
0.29732002559924,63.57291440142371,98.359270566661,58.1764,51.0,22.9053,97.7922,67.7417,0.0,True,True,False,False
0.345774836984507,98.0530271017166,97.50352698141464,43.8789,28.0,11.6341,90.5994,69.9561,0.0,False,True,False,False
0.3164662327089554,98.06308060631272,98.41903889788358,78.5118,23.0,19.6836,88.1274,6.7031,0.0,True,True,False,False
47.26731521586601,44.00683445323116,81.33282196153252,65.2465,76.0,74.2125,48.242,24.8474,1.0,True,True,True,True
0.5471511109171553,98.09071982649594,97.32074145824149,60.8829,47.0,7.3589,38.1993,79.4147,0.0,True,True,True,True
0.3613626234525741,98.56685222613358,98.12446185647823,35.6234,13.0,90.8502,33.0736,68.2349,0.0,False,False,False,False
37.076230051268034,98.36225729802013,98.09693379557972,96.3027,61.0,48.746,51.0903,84.8683,0.0,False,False,False,False
14.728569885445948,83.83562516286403,98.21232524298354,86.4323,84.0,87.2558,62.244,36.9474,0.0,False,True,False,False
10.323089149935246,98.07185788880298,76.73308579536466,52.1476,47.0,33.8895,88.888,10.3358,1.0,True,False,True,True
0.3342770273268178,98.07896984094224,98.13717292919677,47.3022,49.0,48.3099,94.8507,68.0816,1.0,True,False,True,False
57.75295177165386,49.104664375645946,57.19895073030558,51.0568,42.0,72.1696,34.0769,14.9239,1.0,True,False,True,True
4.403245530745816,92.57271794523608,92.72252128108708,38.2883,22.0,77.5026,61.9978,71.5617,1.0,True,True,False,True
14.770305540393434,97.62294741724412,98.3583980610241,76.5163,99.0,53.0729,44.8428,18.9226,0.0,False,True,False,False
0.4011069767610075,98.08837135201313,98.12791215927317,45.3167,47.0,44.9862,29.767,85.8174,0.0,False,False,False,False
0.2178482396283484,98.0596472901615,98.17625010904612,27.3624,25.0,62.9568,86.5568,5.4777,1.0,True,False,False,False
61.6764819655256,40.93003482123387,47.896249131056045,40.1363,57.0,45.0619,14.7553,30.5825,1.0,True,False,True,True
0.420583340226896,83.49758752951878,99.42739085159262,83.7225,52.0,80.7676,64.773,72.5247,0.0,True,True,False,True
0.3157032163969021,99.3388477283572,99.14492128180314,88.6163,90.0,63.1434,99.3627,30.1229,0.0,True,True,False,False
8.095228401795465,30.046788863229445,35.1988935561272,65.2735,92.0,22.7379,38.542,30.4008,1.0,True,False,True,True
0.6267590567349659,98.05078512277149,98.261960831666,66.6293,37.0,10.5008,16.7832,13.9596,0.0,True,True,False,False
12.38155147009268,24.359509112717664,35.203564533549454,63.525,79.0,8.2957,47.9735,33.565,1.0,True,False,True,True
0.3118484677593627,99.33559944955093,98.25519294273882,95.42,59.0,66.5852,94.483,61.0055,0.0,True,True,False,False
16.906836287795993,99.33405392852616,98.98609350557528,39.3324,14.0,21.5831,0.0929,43.1347,0.0,False,True,False,False
4.828077489138797,98.49661023003011,31.418326650667957,40.3185,27.0,25.8346,3.735,48.1651,1.0,False,False,True,True
21.640707455948185,98.05581547603154,96.26180460199302,86.173,8.0,83.424,12.7676,81.9111,1.0,True,False,True,True
0.4085229500157086,99.98064535405742,98.9540635677684,27.6012,84.0,77.294,60.4606,14.7219,0.0,True,False,False,False
36.93950694978468,99.68732785061302,99.12674770955228,68.3063,62.0,57.0808,95.8221,84.5618,0.0,True,False,False,False
0.3627870248284789,39.278759726567024,98.2614600864252,47.5332,91.0,92.6225,4.9755,27.7667,0.0,False,True,False,False
0.0064498679348994,0.1137696413337527,0.1591721191404613,8.7272,76.0,96.8975,43.5541,46.0501,0.0,False,False,False,True
0.3366979857068687,98.11324053564616,98.99138869235834,39.7158,39.0,69.3049,79.9268,73.5546,0.0,False,True,False,False
27.930958843376697,33.39922586852518,30.44130411361719,83.0391,54.0,37.4712,16.9442,47.9947,1.0,True,False,True,True
44.12115951189218,24.587797560703507,20.877650572873385,50.7467,26.0,5.2282,18.0617,68.567,1.0,True,False,True,False
0.014823997018192,99.97048762993268,98.48107272261886,2.0234,20.0,0.6304,88.2491,44.3981,1.0,True,False,False,False
14.780095590061974,83.6006656047725,98.14358748081293,90.0394,70.0,40.8418,17.2228,66.8376,0.0,True,True,True,True
0.6282325414083135,99.9897098456995,98.22446707970389,13.7778,43.0,21.4291,43.4365,54.8343,1.0,True,False,True,True
14.923194151531288,83.57008653711931,98.39094639232697,79.1076,89.0,33.0412,34.7144,25.7639,0.0,True,True,False,False
0.3257038122457345,99.16769660643924,98.3113226276212,93.7995,74.0,6.5412,90.5499,45.8668,0.0,True,True,False,False
0.6229668957582898,99.4318474119232,99.12053742415006,81.2941,84.0,0.0287,1.5564,91.4234,0.0,False,True,True,False
37.85068951656217,98.07812308945051,97.53035527318852,79.6763,5.0,72.2,89.2054,87.873,0.0,False,False,False,False
4.396234577045434,23.53035812553344,30.30018539430965,77.7312,78.0,1.7392,52.4921,82.8517,1.0,True,False,True,True
0.4458984650507283,63.56998953326744,98.21821151586272,65.247,22.0,5.3067,39.607,37.8702,0.0,True,True,False,True
31.55743624613735,89.65545631804987,66.43237008148175,67.1168,4.0,89.3639,65.504,10.7001,0.0,False,False,False,False
0.2183911164506282,99.24175276923329,98.11580347895854,24.71,19.0,57.5918,93.5316,36.1388,1.0,True,True,False,False
0.4434486163090989,83.23180553986076,98.31306658381789,94.0896,96.0,7.5171,57.4584,57.5573,0.0,True,True,False,True
15.206760080559718,98.11587061793546,98.30956626841903,56.4109,33.0,82.73,32.2846,15.7881,0.0,True,False,False,False
0.4128449018978525,99.82913048359356,98.29515764604432,42.2775,98.0,47.1232,29.0061,68.1935,0.0,True,True,False,False
14.911201675609622,83.52975519997382,99.04580480231056,57.7727,57.0,35.504,27.1903,72.7868,0.0,False,False,True,False
4.7377751569355695,41.08150631214282,20.897891868787653,87.0872,56.0,33.9072,63.3176,36.4288,1.0,True,False,True,True
16.589459005560617,25.23123537407116,35.19889691649253,62.0588,35.0,31.4946,46.995,60.0942,1.0,True,False,True,False
0.0162663323918427,98.77265138359232,99.33244954551036,0.908,73.0,28.2368,52.8341,84.9973,0.0,True,False,False,False
11.441481761349891,71.83710569834442,71.88970022357243,44.8458,96.0,19.32,36.2437,11.1766,1.0,True,False,True,True
37.343813763577714,97.59498672169616,98.19028741352405,70.2119,50.0,63.6355,86.6349,88.1871,0.0,False,True,False,True
5.3907120353125775,97.52448709444494,31.311052131788024,60.5399,51.0,67.3487,0.4646,48.8474,1.0,False,True,True,True
7.73955434424875,27.51585996260016,33.21579432965176,84.1672,89.0,45.9723,71.8988,55.421,1.0,True,False,True,True
0.4591105633456838,98.08845138580136,98.98582080684491,38.6844,32.0,67.9787,45.3672,92.6985,0.0,False,False,False,True
13.713574962887776,93.25954630371636,95.58417997238328,65.8486,91.0,53.7025,89.5694,85.4218,1.0,True,False,True,True
0.3735243366152616,97.6856764939736,98.29834257238812,65.8623,93.0,78.7379,34.411,37.9369,0.0,True,True,False,False
0.2540974072386949,98.68702642000784,96.50927518633397,18.3782,48.0,86.3562,57.5239,61.9149,1.0,True,True,False,True
16.596729020285064,63.5724647897874,35.2003014883696,19.1301,70.0,25.5093,41.6972,44.1702,1.0,True,False,True,True
14.730288400372968,97.74639217833456,98.38181757708828,91.3369,90.0,70.1821,23.6531,53.1092,0.0,True,True,True,True
5.311345509467991,98.4843735353516,31.1921899742059,40.3894,53.0,51.6073,0.0099,67.4343,1.0,False,False,False,True
0.4011722245926717,97.84587529861236,99.42179778174052,99.8604,65.0,48.3023,15.3409,51.5817,0.0,True,True,True,True
0.0704375113307238,98.0765265686399,98.99630816283955,20.391,23.0,50.9251,96.6376,79.453,1.0,True,True,False,False
14.249886007547213,24.38661882291192,35.19868047856124,82.7653,85.0,12.3841,88.658,60.3086,1.0,True,True,True,True
44.76581367219367,29.141866094444875,20.87765237930598,69.5065,56.0,1.8744,34.7401,63.9826,1.0,True,False,True,True
15.237918306626234,83.24561000458776,99.05033483802563,68.4464,75.0,87.665,14.0282,24.4802,0.0,False,False,False,False
14.711800230555337,99.14577140180032,98.13721454959818,44.0281,90.0,20.3481,28.0226,4.2049,1.0,True,False,False,False
21.36837807275724,98.2841302932138,99.1014613123134,77.2548,54.0,89.6662,70.4472,19.3925,1.0,False,False,True,True
15.483645425002011,97.8032572983966,98.12189121904107,81.9852,98.0,56.5518,38.1836,85.8455,0.0,False,True,True,True
0.4418185599383677,97.77497160801528,98.9733065988079,44.3783,51.0,52.0161,77.2629,72.2619,0.0,True,True,False,False
11.432395222819164,30.604075379536507,35.20011813547983,44.1655,87.0,42.1697,41.1737,23.3463,1.0,True,False,True,True
14.90993298243731,83.36030592351051,98.26856652861991,85.7307,57.0,91.3225,27.3077,27.8562,0.0,False,True,False,False
15.33518020931052,98.10890585388924,98.14860974065498,83.8754,36.0,71.0864,27.8821,39.0164,0.0,True,False,False,True
15.027675075821564,83.96581358077631,98.298797111238,91.8524,61.0,34.8586,46.143,81.1082,0.0,True,False,True,True
40.446877561592345,42.7568189971168,73.66345367085998,90.5653,21.0,73.7505,27.4579,36.3429,1.0,True,False,True,True
0.1258126618215681,98.12721517627448,98.45942406725736,11.8144,26.0,81.9385,36.2029,43.0625,1.0,True,False,False,False
0.4315062299826205,83.3336616081027,98.13740535056031,94.2973,94.0,20.8388,69.6619,57.1921,0.0,True,True,False,True
18.051733760567437,83.85081253896024,99.0441930972454,50.4569,93.0,79.7772,87.2056,8.9369,0.0,False,False,False,False
